email_lenghth,word_free_freq,word_win_freq,word_click_freq,suspicious_words_freq,is_spam
598,7,9,0,53,1
698,5,7,4,8,1
899,16,2,1,58,1
617,11,4,3,35,1
236,0,3,0,53,1
902,2,0,2,29,1
819,13,4,3,30,1
494,7,9,3,18,1
619,10,6,1,40,1
412,13,0,0,54,1
172,7,3,3,22,1
237,2,5,0,19,1
791,6,8,1,5,1
729,18,7,2,58,1
469,3,1,3,42,1
675,15,2,3,23,1
301,12,9,3,46,1
668,19,4,0,21,1
598,18,6,3,5,1
384,4,2,0,51,1
141,4,6,4,23,1
579,19,4,4,41,1
915,3,9,0,55,1
112,1,5,4,56,1
711,12,5,1,21,1
561,15,3,1,17,1
188,1,7,4,15,1
747,18,8,2,35,1
234,16,1,0,51,1
254,4,8,4,12,1
821,17,3,0,55,1
263,17,5,4,36,1
305,7,6,1,51,1
184,14,3,2,23,1
622,12,7,0,18,1
924,12,9,2,49,1
871,15,7,1,19,1
137,19,0,3,26,1
885,12,7,3,16,1
256,19,9,0,15,1
178,1,2,1,0,0
872,2,4,0,20,1
52,14,9,0,26,1
983,18,7,0,0,1
803,12,5,2,29,1
170,4,3,4,19,1
434,5,3,1,23,1
663,13,3,2,45,1
87,3,5,4,55,1
390,18,6,0,1,1
974,6,4,3,14,1
694,3,9,2,28,1
763,1,7,1,34,1
909,6,6,1,12,1
70,2,7,4,18,1
291,14,3,2,0,1
504,0,7,0,44,1
670,1,5,4,46,1
352,9,2,1,15,1
645,15,7,2,42,1
644,14,6,3,2,1
852,14,9,0,39,1
118,13,4,1,5,1
178,13,3,2,30,1
245,5,0,3,4,0
189,13,9,1,25,1
493,16,2,3,27,1
332,17,1,1,14,1
361,19,7,4,8,1
795,18,7,4,54,1
584,16,4,4,21,1
714,15,4,2,36,1
326,7,3,4,20,1
110,6,0,2,41,1
368,19,0,0,56,1
939,11,5,4,28,1
101,8,3,2,25,1
905,13,3,1,5,1
202,19,2,2,59,1
798,0,8,2,10,1
360,9,2,1,35,1
863,16,7,2,19,1
593,16,1,1,43,1
616,16,3,3,19,1
913,3,0,4,26,1
438,16,4,0,5,1
597,17,1,2,32,1
671,19,0,1,56,1
226,1,0,4,29,1
411,7,1,2,49,1
363,12,4,4,33,1
856,19,8,3,4,1
897,14,5,2,15,1
146,19,3,1,11,1
930,8,2,3,11,1
262,2,7,2,10,1
878,2,2,4,51,1
186,1,0,3,50,1
55,0,3,1,20,1
158,13,4,2,6,1
596,16,4,4,57,1
88,12,4,4,33,1
711,18,7,3,28,1
474,14,7,2,5,1
679,13,3,4,35,1
310,1,8,3,33,1
475,6,0,0,48,1
136,16,4,4,7,1
514,17,4,3,36,1
125,5,4,0,9,1
520,7,7,3,15,1
463,1,8,4,1,0
874,0,2,0,55,1
944,15,8,3,18,1
775,6,7,2,6,1
506,10,2,0,1,0
334,14,1,3,44,1
288,12,3,2,22,1
726,1,1,0,30,1
648,13,3,3,3,1
702,5,4,4,15,1
721,8,1,0,9,1
607,6,7,0,48,1
421,17,0,2,20,1
544,8,2,3,27,1
673,3,6,4,45,1
968,8,9,2,11,1
94,3,0,0,12,0
450,11,1,2,51,1
296,3,2,2,39,1
665,19,1,2,16,1
646,13,1,0,17,1
499,6,5,1,52,1
534,12,6,2,9,1
695,7,5,1,57,1
669,4,5,4,27,1
67,11,8,4,12,1
655,12,7,4,33,1
711,19,7,3,58,1
807,13,5,0,48,1
338,17,4,1,5,1
463,19,8,3,11,1
770,3,1,1,28,1
687,17,6,0,12,1
284,6,5,2,59,1
465,14,6,3,25,1
987,5,3,0,3,0
548,15,8,3,14,1
683,19,6,4,15,1
699,7,1,3,52,1
164,15,3,2,18,1
981,15,4,2,46,1
723,2,1,1,25,1
762,16,9,3,31,1
283,8,7,4,5,1
589,2,0,2,51,1
60,19,2,1,5,1
255,6,0,4,4,0
728,17,4,4,58,1
296,11,7,4,1,1
608,18,6,0,51,1
807,15,8,2,1,1
176,16,1,0,36,1
196,19,7,0,2,1
167,14,7,2,5,1
960,0,5,3,30,1
431,1,2,1,42,1
461,7,1,2,4,0
713,1,7,1,49,1
633,18,5,3,45,1
412,8,3,2,9,1
558,8,4,4,26,1
186,12,4,2,23,1
224,5,8,3,21,1
338,14,8,0,24,1
530,18,7,2,2,1
68,14,7,4,15,1
244,17,1,2,29,1
379,6,2,0,47,1
985,10,7,2,42,1
224,7,4,4,3,1
498,5,6,3,42,1
974,7,7,4,39,1
995,1,5,3,15,1
403,18,4,4,54,1
548,15,7,1,39,1
190,6,0,2,40,1
807,9,0,2,45,1
946,11,0,0,7,1
979,16,2,1,23,1
142,6,9,0,15,1
993,7,5,2,53,1
288,6,5,0,26,1
254,3,4,3,1,0
609,2,6,1,59,1
482,18,4,4,54,1
294,14,1,3,19,1
881,3,3,4,50,1
366,8,0,0,19,1
974,12,6,2,19,1
344,17,3,3,18,1
689,15,3,1,56,1
905,0,3,4,50,1
331,3,2,3,17,1
66,17,7,2,12,1
120,7,3,1,16,1
318,19,7,1,58,1
374,15,8,4,32,1
843,10,0,3,52,1
354,19,3,3,59,1
500,18,5,1,27,1
56,18,7,0,4,1
363,17,5,1,27,1
866,18,5,2,24,1
152,10,9,3,19,1
870,2,3,4,20,1
242,7,8,3,12,1
802,19,6,1,5,1
623,18,5,2,28,1
578,9,0,0,41,1
220,15,1,3,54,1
586,4,5,1,8,1
300,19,0,1,28,1
814,8,4,1,37,1
436,7,0,2,0,0
256,10,2,1,55,1
590,15,6,1,29,1
678,6,4,1,49,1
465,14,9,3,31,1
843,19,0,1,56,1
429,16,0,2,58,1
193,5,7,3,22,1
74,14,8,1,38,1
871,7,6,0,57,1
717,6,2,2,9,1
122,1,5,0,43,1
681,12,2,2,20,1
873,5,9,0,55,1
882,4,3,1,25,1
142,19,3,0,14,1
554,0,2,0,16,1
647,17,9,2,34,1
385,14,5,1,24,1
474,9,4,2,14,1
548,2,8,1,32,1
413,4,8,4,10,1
996,12,2,3,23,1
679,7,8,3,5,1
794,1,2,2,27,1
248,8,3,1,28,1
767,16,0,0,47,1
462,17,4,3,57,1
388,12,8,2,20,1
708,0,1,2,11,0
986,11,3,2,21,1
478,19,9,1,26,1
832,19,1,2,20,1
948,4,7,4,14,1
188,7,8,0,56,1
742,14,2,2,17,1
991,2,8,1,9,1
591,5,5,0,21,1
106,12,5,0,43,1
281,11,6,3,19,1
707,18,4,2,18,1
484,17,5,2,27,1
433,0,0,1,36,1
609,6,2,4,49,1
243,11,8,4,50,1
785,9,4,3,54,1
697,11,4,4,43,1
583,10,7,1,0,1
567,3,1,3,33,1
765,18,6,2,34,1
800,5,8,4,25,1
234,8,6,1,29,1
921,19,4,1,11,1
341,9,5,2,13,1
384,4,3,1,38,1
781,12,6,3,3,1
165,8,0,3,11,1
874,1,3,0,23,1
98,17,2,2,39,1
734,0,3,1,30,1
131,11,0,4,0,0
883,9,1,3,36,1
382,1,8,2,0,0
606,8,6,2,14,1
384,1,5,3,12,1
581,13,1,0,28,1
270,10,0,2,54,1
684,10,1,1,44,1
795,16,6,4,3,1
782,3,1,4,14,1
372,12,2,3,43,1
900,6,7,2,39,1
52,15,6,4,47,1
743,0,8,2,11,1
255,12,3,3,55,1
881,0,6,0,24,1
89,10,0,4,26,1
108,5,1,1,5,0
623,19,6,3,22,1
693,2,1,0,14,1
556,11,5,1,38,1
621,4,9,1,4,1
933,8,8,4,22,1
892,11,4,2,14,1
171,9,9,3,24,1
528,18,6,1,59,1
668,4,0,4,29,1
145,4,7,0,43,1
908,8,8,1,42,1
463,19,4,0,3,1
284,16,5,3,12,1
947,9,7,4,49,1
111,0,3,0,39,1
305,15,1,2,38,1
610,14,9,0,53,1
954,16,7,0,22,1
397,19,1,4,59,1
720,12,4,4,15,1
173,0,5,1,34,1
531,7,4,0,53,1
366,4,5,0,57,1
553,5,5,4,15,1
768,19,2,2,47,1
97,13,2,4,6,1
458,10,8,2,54,1
981,5,2,4,44,1
185,10,2,3,12,1
250,12,1,0,52,1
299,11,6,2,50,1
363,1,9,3,49,1
918,2,9,2,28,1
417,3,3,1,38,1
478,16,0,1,19,1
879,5,5,0,49,1
856,6,4,3,28,1
529,14,1,3,55,1
363,10,5,1,17,1
549,2,0,0,21,1
770,5,2,1,35,1
404,1,3,3,40,1
534,13,2,2,52,1
260,8,5,3,47,1
753,17,3,0,35,1
93,18,0,3,7,1
590,11,4,4,2,1
620,12,4,3,28,1
632,11,8,4,8,1
141,11,7,1,7,1
314,17,7,4,29,1
944,8,4,3,11,1
269,16,7,3,45,1
951,15,9,3,27,1
974,16,6,0,55,1
491,7,0,1,41,1
450,10,6,4,52,1
449,1,7,2,48,1
776,7,2,4,42,1
948,11,8,3,9,1
838,0,7,2,12,1
625,12,1,2,56,1
907,16,5,4,1,1
853,13,3,4,0,1
539,13,2,4,21,1
534,15,5,4,32,1
806,16,9,1,15,1
519,5,8,0,41,1
623,6,1,0,57,1
987,0,9,4,28,1
893,14,9,0,9,1
731,19,9,4,38,1
494,17,4,4,6,1
318,12,5,4,0,1
316,1,3,1,25,1
103,18,6,3,44,1
577,14,1,0,4,1
569,11,6,0,34,1
665,14,1,1,12,1
108,17,0,1,26,1
874,13,4,4,11,1
89,5,1,4,29,1
286,11,7,3,49,1
435,19,7,0,31,1
655,5,0,1,58,1
783,8,3,3,30,1
765,3,8,0,4,0
699,16,4,3,36,1
349,1,9,3,1,0
444,15,5,4,37,1
256,13,2,3,6,1
385,7,4,4,0,0
642,13,0,0,2,0
779,1,7,0,19,1
563,15,5,4,1,1
227,3,1,2,41,1
445,0,3,3,42,1
420,19,3,0,20,1
907,13,8,3,44,1
840,7,8,2,31,1
707,2,4,3,47,1
367,4,2,2,19,1
785,5,0,1,42,1
418,7,5,2,49,1
433,5,7,0,30,1
111,5,0,4,42,1
855,3,0,4,32,1
554,6,6,3,23,1
288,18,6,1,17,1
244,6,1,3,19,1
727,2,2,2,59,1
271,7,1,4,31,1
110,0,5,2,57,1
178,0,7,4,4,0
734,13,7,4,1,1
205,5,0,4,25,1
966,9,8,0,24,1
427,13,7,2,49,1
671,3,8,3,21,1
830,5,8,1,38,1
972,15,5,3,21,1
917,0,2,2,10,0
952,5,0,1,10,1
839,8,7,3,59,1
635,14,9,1,44,1
486,11,2,2,3,1
256,2,6,4,32,1
437,10,9,2,17,1
529,14,5,0,30,1
840,2,2,1,43,1
936,13,5,2,57,1
887,1,2,4,27,1
389,3,8,4,41,1
918,18,0,2,59,1
389,11,7,3,21,1
253,1,4,2,39,1
210,16,3,4,2,1
589,2,0,2,6,0
441,9,8,0,56,1
818,15,8,3,19,1
726,8,4,2,42,1
624,10,8,4,6,1
583,14,9,2,6,1
119,2,8,2,28,1
942,15,6,1,59,1
454,11,7,2,25,1
657,4,0,0,40,1
724,6,3,4,2,0
640,8,9,1,42,1
566,17,9,2,16,1
877,7,3,3,39,1
169,11,8,0,19,1
863,19,2,0,33,1
739,1,9,0,52,1
737,9,9,1,51,1
951,18,0,2,32,1
266,8,4,0,15,1
105,7,6,2,59,1
415,0,3,3,22,1
748,5,8,2,3,1
553,11,5,2,55,1
793,18,5,2,40,1
816,16,2,4,39,1
974,1,9,1,32,1
504,10,9,2,7,1
153,17,4,0,4,1
126,10,9,4,32,1
279,17,5,2,56,1
963,7,3,4,24,1
307,14,2,1,6,1
313,8,4,4,46,1
380,14,6,0,6,1
231,6,5,2,58,1
942,19,1,0,32,1
817,12,0,3,40,1
599,12,4,4,32,1
737,0,4,4,28,1
76,19,5,4,43,1
325,3,2,1,38,1
701,3,0,0,56,1
348,3,3,3,40,1
848,12,3,1,31,1
140,1,9,1,36,1
529,14,1,2,43,1
622,3,7,3,28,1
507,5,5,4,21,1
500,2,2,4,1,0
414,6,0,2,49,1
908,5,2,4,57,1
724,2,7,0,8,1
400,3,3,4,28,1
704,9,2,0,32,1
449,8,3,2,9,1
302,5,3,2,59,1
830,19,1,0,27,1
930,10,3,4,45,1
852,6,8,2,52,1
508,17,3,2,45,1
748,3,0,0,38,1
966,4,0,2,11,1
548,3,0,4,57,1
999,3,4,2,21,1
975,12,5,0,53,1
557,15,5,4,5,1
353,13,5,3,44,1
550,10,8,0,39,1
852,1,0,3,22,1
647,13,9,2,52,1
215,6,5,4,57,1
464,10,7,2,33,1
511,3,7,4,41,1
969,6,2,1,37,1
163,15,4,2,15,1
482,5,9,2,9,1
405,5,3,2,46,1
977,1,0,0,20,1
744,7,8,4,51,1
256,6,4,4,9,1
817,13,1,4,10,1
284,8,1,0,20,1
491,14,6,4,24,1
404,17,3,2,59,1
564,11,0,3,33,1
257,18,4,1,53,1
758,12,1,4,30,1
902,6,6,0,26,1
174,9,8,0,24,1
187,9,0,4,59,1
388,1,1,3,41,1
586,13,5,4,31,1
117,12,7,0,52,1
622,5,6,1,43,1
590,8,8,3,10,1
432,12,1,4,53,1
68,8,8,1,46,1
732,12,3,4,25,1
499,4,2,3,59,1
123,13,6,0,35,1
622,4,4,3,36,1
988,8,4,2,55,1
714,7,1,4,59,1
325,6,5,1,32,1
97,7,5,1,32,1
260,2,3,3,41,1
904,14,4,3,35,1
969,7,6,3,12,1
700,0,7,1,13,1
671,6,5,0,57,1
744,18,4,1,50,1
589,1,2,0,36,1
758,13,6,3,42,1
240,17,7,2,57,1
364,14,2,1,39,1
950,13,4,3,0,1
612,18,1,1,4,1
710,18,9,3,29,1
829,16,9,1,52,1
611,18,3,4,17,1
949,15,3,1,44,1
807,19,7,4,36,1
162,18,2,0,55,1
219,0,4,1,57,1
517,18,4,0,38,1
727,6,1,2,11,1
970,10,8,4,33,1
63,4,3,1,44,1
764,16,8,0,13,1
337,10,8,3,37,1
956,7,1,0,15,1
238,9,8,1,41,1
963,11,8,2,58,1
204,9,1,4,10,1
616,12,5,3,32,1
743,17,8,0,14,1
771,9,3,1,47,1
937,18,1,1,41,1
520,19,6,4,9,1
124,16,8,3,2,1
326,19,5,0,10,1
989,15,3,0,10,1
694,4,0,0,15,1
392,2,3,4,37,1
474,14,2,4,29,1
620,1,6,3,40,1
560,12,9,0,0,1
906,7,4,0,59,1
231,16,2,3,37,1
507,3,1,3,49,1
967,18,1,3,56,1
900,8,4,1,44,1
882,14,7,3,33,1
113,8,7,2,59,1
888,8,4,4,18,1
309,13,1,3,59,1
242,15,3,1,33,1
704,16,6,2,58,1
665,12,5,1,35,1
455,8,9,1,3,1
775,14,6,1,9,1
803,6,4,1,16,1
992,0,1,0,55,1
770,0,7,4,15,1
142,4,1,0,20,1
479,8,7,2,27,1
703,11,6,0,7,1
483,5,2,2,28,1
453,12,3,3,5,1
483,7,6,2,29,1
161,14,3,0,1,1
978,5,8,0,54,1
424,5,6,2,57,1
108,3,0,0,46,1
92,10,0,2,30,1
256,17,3,1,24,1
829,2,8,4,22,1
345,2,3,2,42,1
167,11,4,1,20,1
581,5,0,1,15,1
271,5,1,1,3,0
215,7,3,1,42,1
692,14,3,2,45,1
205,17,9,0,7,1
233,19,5,1,5,1
139,15,5,3,52,1
143,5,7,1,54,1
62,16,8,0,26,1
883,8,0,0,50,1
854,18,0,4,56,1
994,17,5,4,35,1
791,4,3,1,59,1
883,5,3,1,35,1
853,11,0,4,23,1
487,10,8,1,5,1
587,15,2,3,42,1
636,19,4,2,32,1
925,16,9,4,1,1
985,19,0,4,40,1
860,8,7,0,15,1
199,0,2,1,37,1
709,2,0,4,54,1
57,8,9,4,58,1
78,18,5,3,8,1
345,12,0,1,50,1
975,13,2,2,4,1
770,19,4,3,52,1
689,18,3,2,9,1
389,6,6,0,29,1
677,3,5,4,6,1
488,11,2,3,28,1
193,13,7,2,1,1
991,1,7,1,19,1
879,0,1,0,58,1
796,17,6,0,3,1
568,19,0,4,27,1
94,7,1,4,7,1
288,2,7,2,57,1
993,5,0,2,34,1
204,12,1,0,1,0
230,8,0,2,40,1
264,8,4,4,27,1
137,19,6,0,10,1
305,8,5,0,35,1
560,14,5,1,8,1
122,12,5,1,37,1
980,15,7,2,0,1
228,1,4,2,26,1
261,13,9,4,2,1
854,5,6,4,38,1
283,1,2,1,8,0
514,7,8,0,39,1
800,3,9,3,27,1
272,13,2,3,20,1
680,10,5,2,27,1
874,13,2,3,44,1
313,11,0,3,23,1
256,15,0,1,17,1
656,5,2,0,50,1
934,19,3,4,55,1
783,0,1,1,8,0
415,11,8,4,25,1
325,6,7,1,23,1
429,7,2,1,51,1
792,8,6,3,5,1
358,1,3,4,58,1
680,16,4,1,52,1
317,19,3,3,11,1
994,12,8,2,35,1
834,4,6,4,8,1
113,9,3,1,9,1
859,11,7,2,2,1
399,16,1,3,48,1
974,5,6,1,28,1
964,2,0,3,6,0
543,14,7,3,25,1
572,6,5,3,7,1
147,5,4,4,42,1
995,3,8,2,12,1
120,18,8,2,34,1
413,4,2,0,18,1
619,2,8,1,45,1
851,8,8,3,21,1
812,5,1,1,15,1
325,12,4,2,14,1
99,19,1,2,1,1
407,3,0,3,37,1
777,1,6,4,20,1
955,3,3,3,29,1
977,7,4,3,6,1
613,12,3,0,30,1
832,9,5,4,40,1
534,17,1,1,40,1
133,8,7,4,48,1
948,0,3,3,54,1
854,12,7,3,34,1
687,17,2,3,3,1
857,14,4,3,33,1
633,1,2,3,0,0
345,10,6,4,9,1
285,13,2,3,29,1
105,14,7,2,31,1
968,13,8,2,2,1
409,15,1,0,9,1
956,14,2,1,8,1
159,18,6,2,16,1
241,8,4,0,46,1
953,4,9,4,2,1
142,4,6,1,26,1
911,10,1,3,52,1
617,19,3,3,34,1
109,3,0,4,3,0
699,19,4,1,3,1
88,17,7,2,48,1
589,2,0,1,31,1
98,3,6,0,37,1
469,13,6,4,10,1
686,6,6,2,43,1
62,7,0,1,54,1
85,15,2,1,59,1
150,19,1,2,38,1
843,14,4,0,44,1
135,6,1,0,5,0
565,16,4,1,54,1
272,11,4,3,34,1
387,17,3,2,52,1
215,13,6,0,45,1
432,14,9,0,31,1
905,14,5,0,45,1
944,4,1,4,22,1
425,15,3,3,41,1
520,4,6,0,36,1
839,1,8,3,25,1
691,19,8,1,33,1
80,8,2,1,37,1
424,8,0,4,54,1
60,3,8,3,10,1
351,14,7,2,49,1
145,10,6,4,57,1
239,0,5,0,55,1
502,17,9,1,20,1
241,0,6,1,42,1
535,7,8,2,23,1
315,15,5,4,14,1
473,17,9,3,2,1
177,8,2,1,1,0
287,11,2,0,6,1
969,18,3,2,4,1
404,17,9,2,52,1
989,4,9,2,44,1
161,1,7,0,39,1
877,6,9,2,28,1
495,9,8,3,40,1
392,14,7,3,31,1
194,6,9,4,29,1
114,4,1,4,7,1
296,14,3,3,31,1
784,19,3,0,41,1
539,19,1,4,1,1
874,14,7,2,9,1
488,9,2,3,42,1
155,13,1,1,54,1
230,9,6,0,42,1
233,16,0,0,36,1
275,13,5,3,45,1
826,1,2,1,54,1
839,15,2,0,2,1
958,12,4,4,51,1
138,8,2,1,22,1
737,6,3,2,33,1
579,15,2,4,17,1
420,9,6,1,32,1
985,8,2,3,32,1
962,6,9,0,59,1
448,15,3,4,16,1
155,8,1,3,5,1
320,16,1,1,12,1
880,19,8,2,20,1
552,6,0,0,30,1
728,10,0,0,57,1
574,7,9,4,55,1
898,6,0,3,20,1
81,18,2,1,32,1
442,19,1,1,27,1
89,11,2,3,55,1
709,6,4,0,5,0
267,7,8,3,7,1
780,6,1,1,12,1
131,5,0,3,33,1
894,8,5,0,57,1
769,12,2,4,39,1
250,6,6,0,21,1
496,7,5,2,0,0
893,16,6,2,12,1
477,16,4,3,0,1
87,15,0,0,9,1
260,1,2,0,59,1
493,7,2,1,4,0
376,16,6,4,54,1
810,12,2,0,19,1
276,17,4,3,12,1
97,9,3,1,57,1
67,1,3,1,36,1
961,1,6,3,9,1
488,13,0,3,2,1
856,15,6,0,33,1
757,6,7,0,33,1
236,11,2,1,29,1
394,13,2,1,36,1
273,3,3,4,3,0
879,3,5,1,33,1
537,17,6,3,31,1
958,2,0,3,20,1
926,0,3,4,57,1
898,16,6,2,40,1
278,6,1,2,23,1
439,15,0,3,8,1
638,4,0,2,40,1
237,18,9,2,23,1
907,6,5,4,24,1
319,13,4,1,35,1
656,1,0,1,7,0
359,2,9,2,49,1
181,16,2,0,40,1
600,15,6,4,28,1
121,7,8,2,24,1
842,17,8,0,58,1
894,14,5,0,34,1
721,6,2,4,37,1
236,8,0,1,27,1
535,5,2,3,54,1
240,17,9,0,18,1
471,17,1,3,31,1
169,13,4,3,36,1
269,13,7,4,48,1
102,13,4,1,58,1
783,3,0,4,50,1
500,3,2,0,27,1
461,14,4,1,55,1
692,14,6,2,34,1
286,17,4,1,7,1
807,13,9,4,40,1
787,0,4,4,53,1
769,9,6,3,22,1
455,19,7,2,53,1
657,9,7,1,39,1
471,9,6,2,45,1
761,1,2,3,22,1
296,7,1,2,31,1
121,0,0,2,9,0
879,0,5,1,16,1
234,3,8,2,34,1
55,6,2,3,34,1
255,8,4,0,2,0
593,15,8,0,35,1
660,4,8,4,28,1
955,1,6,0,48,1
436,10,3,1,45,1
817,17,1,4,26,1
748,18,1,0,30,1
125,12,3,0,33,1
226,10,0,4,11,1
876,19,3,1,36,1
848,18,5,4,58,1
398,16,5,1,53,1
304,4,6,1,24,1
886,12,4,3,1,1
751,19,8,0,29,1
357,0,1,0,43,1
394,9,1,2,8,1
176,7,3,4,22,1
986,7,3,3,8,1
336,18,3,0,19,1
815,5,0,2,54,1
774,11,3,3,0,1
811,6,4,1,55,1
645,15,8,0,38,1
536,8,2,4,22,1
432,9,2,3,17,1
455,9,4,2,41,1
437,9,9,4,31,1
574,19,5,1,46,1
606,15,2,4,8,1
688,0,0,2,10,0
987,16,9,1,55,1
675,13,7,2,0,1
994,18,0,0,10,1
325,16,1,2,32,1
549,13,2,4,29,1
766,7,5,0,4,1
386,8,3,0,49,1
999,7,3,3,0,0
981,12,8,4,9,1
530,16,5,4,59,1
946,18,1,1,12,1
960,6,6,2,26,1
322,16,2,2,7,1
969,0,8,4,27,1
107,4,5,2,44,1
377,5,7,4,51,1
780,1,0,0,1,0
158,15,1,2,52,1
328,4,5,2,11,1
735,4,2,4,26,1
377,11,0,4,12,1
825,2,5,1,59,1
364,15,4,2,21,1
523,5,8,3,39,1
160,14,5,4,14,1
748,14,4,3,30,1
830,15,0,0,6,1
984,19,0,0,38,1
278,12,0,3,48,1
546,11,6,0,50,1
205,9,5,3,34,1
522,13,4,1,6,1
750,1,3,1,11,1
321,2,7,0,13,1
936,8,7,3,33,1
51,10,4,3,57,1
807,10,3,3,38,1
771,9,1,0,47,1
560,13,6,3,8,1
962,8,4,4,32,1
335,19,2,3,11,1
920,9,8,4,33,1
62,8,8,1,26,1
657,4,9,4,21,1
547,7,7,1,17,1
782,10,0,0,45,1
287,0,2,1,43,1
143,9,1,1,17,1
387,0,3,3,36,1
830,6,1,2,6,0
220,13,7,1,3,1
655,4,0,4,44,1
710,16,3,0,15,1
673,5,4,4,21,1
616,15,9,0,59,1
898,10,3,4,47,1
985,9,7,1,50,1
516,14,1,2,35,1
677,6,8,1,19,1
192,1,1,3,30,1
250,11,1,4,51,1
229,18,1,2,59,1
763,11,9,4,32,1
413,15,7,3,12,1
528,5,2,3,51,1
614,2,9,3,19,1
520,1,9,1,53,1
433,19,7,1,40,1
741,4,6,2,41,1
975,10,9,3,37,1
466,2,3,1,21,1
874,2,6,0,38,1
357,4,7,0,22,1
698,10,5,1,47,1
743,2,5,2,48,1
416,12,2,4,55,1
50,7,4,3,32,1
93,19,9,1,40,1
788,9,1,2,29,1
892,1,4,4,13,1
147,3,4,2,46,1
769,17,6,4,35,1
314,18,3,0,56,1
849,3,5,4,7,1
832,19,8,0,56,1
189,8,3,3,46,1
530,15,5,1,21,1
286,5,8,0,56,1
953,3,9,2,3,1
121,8,0,4,50,1
716,12,7,2,34,1
239,8,0,0,7,0
317,5,3,2,33,1
370,18,2,4,59,1
156,13,3,1,21,1
281,14,6,2,24,1
91,2,8,3,24,1
751,4,8,4,39,1
932,17,9,4,39,1
188,13,0,3,16,1
664,15,9,0,15,1
732,13,0,3,47,1
912,8,8,0,47,1
322,14,3,1,58,1
530,6,2,0,38,1
465,13,8,1,14,1
555,5,4,1,16,1
782,14,5,3,56,1
774,19,0,1,34,1
902,7,0,0,32,1
473,1,6,2,39,1
456,7,9,4,38,1
617,0,7,4,17,1
439,16,7,0,29,1
391,18,6,2,22,1
995,4,8,1,36,1
663,19,0,0,46,1
982,15,1,1,6,1
542,6,2,3,9,1
241,6,4,2,15,1
548,17,3,4,27,1
871,17,3,0,22,1
761,1,7,4,33,1
282,14,7,1,17,1
994,13,6,1,46,1
276,17,0,3,22,1
420,8,9,1,50,1
188,13,3,1,19,1
905,4,0,4,30,1
866,10,4,4,13,1
198,7,2,0,22,1
164,4,2,0,1,0
499,10,3,1,28,1
112,4,1,2,49,1
153,16,6,0,8,1
900,3,3,1,58,1
920,14,4,4,32,1
717,18,1,3,47,1
322,1,5,4,43,1
55,16,8,4,11,1
196,11,7,3,18,1
233,16,7,4,41,1
77,9,1,0,19,1
599,17,3,4,36,1
168,18,7,3,30,1
342,17,0,1,34,1
420,12,7,1,40,1
293,13,2,1,20,1
629,15,7,3,54,1
775,17,5,3,46,1
267,17,6,0,45,1
226,15,1,3,42,1
348,16,0,1,12,1
725,6,5,3,38,1
107,11,2,2,26,1
318,1,3,4,24,1
357,9,8,0,1,1
619,4,2,1,34,1
337,2,1,1,51,1
154,18,1,2,7,1
277,12,1,0,32,1
296,11,5,4,24,1
749,2,1,0,20,1
543,5,6,0,35,1
132,13,6,1,12,1
235,3,6,3,55,1
301,12,1,4,45,1
404,18,6,0,8,1
799,17,9,2,34,1
921,2,7,1,45,1
745,19,7,3,35,1
845,5,1,3,48,1
946,15,4,1,46,1
987,19,5,0,43,1
259,2,8,1,45,1
865,11,5,3,50,1
857,18,9,3,9,1
658,18,5,2,4,1
496,3,9,2,30,1
509,0,9,3,23,1
521,1,5,2,31,1
769,12,8,2,48,1
419,12,9,2,48,1
949,1,6,3,2,0
983,18,0,0,15,1
541,15,0,0,56,1
972,11,3,4,40,1
186,0,1,2,48,1
416,8,2,0,19,1
961,16,6,4,43,1
233,9,6,1,23,1
637,17,2,2,33,1
336,18,1,0,51,1
521,6,0,0,47,1
424,18,8,0,22,1
703,14,9,4,54,1
798,8,2,1,52,1
586,9,8,2,54,1
560,19,3,0,37,1
851,19,9,3,1,1
628,3,5,2,40,1
299,5,6,3,4,1
969,3,9,4,17,1
559,4,5,0,53,1
679,8,0,2,57,1
122,11,5,2,52,1
331,7,5,0,49,1
965,4,4,1,28,1
409,10,2,4,9,1
59,10,9,0,41,1
260,12,2,2,54,1
884,13,9,1,41,1
201,7,6,2,49,1
54,17,7,3,15,1
244,18,2,2,22,1
332,11,2,4,29,1
513,11,6,0,5,1
162,17,9,2,43,1
320,9,6,3,59,1
212,6,8,3,35,1
509,17,5,0,19,1
154,11,6,3,15,1
742,13,9,0,27,1
605,14,0,4,53,1
331,15,6,0,56,1
736,1,1,1,25,1
211,17,6,3,21,1
400,11,2,3,53,1
483,15,8,2,10,1
901,12,4,1,0,1
189,19,6,2,4,1
520,16,7,0,48,1
181,17,1,4,42,1
136,2,0,3,45,1
737,9,6,4,40,1
232,0,5,0,41,1
417,5,5,0,35,1
178,2,1,1,1,0
295,18,2,2,56,1
650,3,3,3,5,0
627,19,2,3,26,1
719,2,1,4,25,1
948,7,2,1,34,1
427,7,5,0,12,1
198,6,8,1,11,1
901,1,3,3,17,1
482,5,5,2,37,1
677,15,0,4,41,1
775,9,5,0,5,1
518,3,2,0,27,1
495,12,8,0,27,1
530,9,3,2,24,1
933,13,6,3,4,1
343,8,3,3,58,1
814,10,5,1,14,1
192,17,6,1,46,1
299,10,1,3,43,1
927,16,9,0,8,1
997,1,5,2,44,1
